msno,song_id,source_system_tab,source_screen_name,source_type,target,song_length,composer,lyricist,language,year,country,genre,artist,city,gender,registered_via,app_age,registration
27404,651322,6,16,11,0,196571,141448,90437,7,2016,124,165,135485,16,2,4,3937,1319
27404,2126092,6,14,4,0,195419,309616,0,5,2016,161,32,81483,16,2,4,3937,1319
27404,1273506,6,13,8,1,246048,270397,127880,1,2016,124,62,30005,16,2,4,3937,1319
27404,625949,6,16,11,1,240822,111072,29717,7,2016,124,36,10648,16,2,4,3937,1319
27404,194429,2,9,6,1,243774,24857,35355,1,2006,0,89,232777,16,2,4,3937,1319
27404,454799,6,0,1,1,195860,151035,0,7,2012,81,36,216032,16,2,4,3937,1319
27404,1758495,6,0,1,0,91022,215074,0,7,2015,81,36,216032,16,2,4,3937,1319
27404,1169110,6,16,11,0,278400,303327,16935,1,2014,127,62,163371,16,2,4,3937,1319
27404,545174,6,16,11,1,208248,0,0,7,2016,81,36,127505,16,2,4,3937,1319
27404,772118,6,14,4,0,218906,0,0,5,2016,153,32,200058,16,2,4,3937,1319
27404,1401827,6,16,11,0,214361,262024,115938,7,2006,0,89,67154,16,2,4,3937,1319
27404,192988,2,0,6,0,234379,134352,36002,1,2001,124,62,191957,16,2,4,3937,1319
27404,1892501,2,9,6,1,193410,150705,98446,1,2014,124,89,105565,16,2,4,3937,1319
27404,1851659,6,16,11,0,274560,279367,29367,1,2016,124,0,11369,16,2,4,3937,1319
27404,1636485,2,9,6,1,251715,181126,44503,1,2006,0,89,232777,16,2,4,3937,1319
27404,941760,2,9,6,0,212219,0,0,7,2013,81,36,21876,16,2,4,3937,1319
27404,480811,8,4,12,0,216572,0,0,1,2003,124,89,237975,16,2,4,3937,1319
27404,1194864,6,16,11,0,206100,187949,0,7,2016,81,165,54062,16,2,4,3937,1319
27404,805811,2,9,6,1,264463,181126,694,1,2006,0,89,232777,16,2,4,3937,1319
27404,2121095,6,16,11,1,219846,209484,0,7,2016,81,36,142657,16,2,4,3937,1319
27404,943611,6,16,11,1,204382,257362,62735,7,2016,81,36,63066,16,2,4,3937,1319
27404,1919892,6,16,11,0,211670,111072,29717,7,2016,124,36,10648,16,2,4,3937,1319
27404,496073,6,16,11,0,206706,0,0,5,2016,161,89,155094,16,2,4,3937,1319
27404,572097,6,16,11,0,203650,0,0,7,2016,81,36,44086,16,2,4,3937,1319
27404,1916047,6,16,11,0,179226,0,0,7,2016,124,165,135485,16,2,4,3937,1319
27404,642659,6,0,1,1,199918,0,0,7,2014,81,89,216032,16,2,4,3937,1319
27404,295862,2,9,6,1,264881,39050,55432,7,2016,81,36,88803,16,2,4,3937,1319
27404,989239,8,4,12,0,236750,149916,7010,1,1998,124,62,203534,16,2,4,3937,1319
27404,334923,6,16,11,1,264176,74943,106592,7,2014,81,89,29276,16,2,4,3937,1319
27404,1553185,6,16,11,0,301627,204109,0,9,1998,118,175,25573,16,2,4,3937,1319
27404,1835731,6,14,4,0,228284,39945,56640,5,2016,200,32,8817,16,2,4,3937,1319
27404,2247714,6,16,11,0,264024,79642,109168,1,2016,124,62,105761,16,2,4,3937,1319
27404,927259,6,16,11,0,212662,0,0,5,2016,200,32,127992,16,2,4,3937,1319
27404,794485,8,4,12,0,218279,0,0,1,1990,124,89,98951,16,2,4,3937,1319
27404,898288,6,16,11,1,238132,0,0,7,2016,81,165,192363,16,2,4,3937,1319
27404,312664,6,16,11,1,253840,187949,0,7,2016,81,165,129766,16,2,4,3937,1319
27404,1634350,6,16,11,1,246700,103330,20288,7,2016,81,36,118533,16,2,4,3937,1319
27404,2211266,6,16,11,0,336039,156748,0,9,2004,118,89,117784,16,2,4,3937,1319
27404,685221,8,4,12,0,278256,134352,36002,1,2006,124,62,191957,16,2,4,3937,1319
27404,1026079,2,9,6,1,206083,151035,0,7,2014,81,36,148669,16,2,4,3937,1319
27404,1543746,2,9,6,0,200620,0,0,7,2012,81,36,171588,16,2,4,3937,1319
27404,1205458,2,9,6,0,219046,41291,15711,7,2012,81,36,73600,16,2,4,3937,1319
27404,2248756,6,0,1,1,202478,215074,0,7,2015,81,36,216032,16,2,4,3937,1319
27404,118146,2,0,6,0,201125,134352,36002,1,2001,124,62,191957,16,2,4,3937,1319
27404,80307,2,9,6,0,205662,219291,54599,5,2014,161,165,113735,16,2,4,3937,1319
27404,510900,6,16,11,0,190171,0,0,7,2011,124,89,32630,16,2,4,3937,1319
27404,1003643,6,16,11,0,244558,108580,119835,1,2016,124,89,105510,16,2,4,3937,1319
27404,1836777,2,0,6,0,304483,134352,36002,1,2000,124,62,191957,16,2,4,3937,1319
27404,210496,2,0,6,0,341995,134352,122792,1,2003,124,62,191957,16,2,4,3937,1319
27404,120749,2,9,6,0,194142,77413,110196,7,2014,124,89,80226,16,2,4,3937,1319
27404,530005,2,9,6,0,219149,0,0,7,2010,30,89,80226,16,2,4,3937,1319
27404,1461606,2,9,6,0,208375,0,0,7,2010,30,89,80226,16,2,4,3937,1319
27404,1491327,2,9,6,1,208143,40963,58121,1,2006,0,89,232777,16,2,4,3937,1319
27404,867966,6,16,11,0,200573,19828,28310,9,2005,118,89,117784,16,2,4,3937,1319
27404,1501508,6,16,11,0,246804,355458,120586,1,2016,124,62,188374,16,2,4,3937,1319
27404,120594,8,4,12,0,330814,29607,42070,1,2005,124,89,217755,16,2,4,3937,1319
27404,511959,6,16,11,0,181394,0,0,9,2002,118,89,181203,16,2,4,3937,1319
27404,234545,6,16,11,0,273716,204109,0,9,1998,118,175,25573,16,2,4,3937,1319
27404,650010,6,0,1,1,213577,308017,0,7,2011,81,36,216032,16,2,4,3937,1319
27404,849081,8,4,12,0,218279,91071,112557,1,2005,124,89,203534,16,2,4,3937,1319
27404,355099,8,4,12,0,251611,3525,27676,1,2006,124,89,207421,16,2,4,3937,1319
27404,841080,6,16,11,0,236695,0,0,1,2016,124,89,122722,16,2,4,3937,1319
27404,1357338,6,16,11,0,280125,204109,0,9,1998,118,175,25573,16,2,4,3937,1319
27404,979430,6,16,11,0,249660,114548,0,9,2006,118,175,132997,16,2,4,3937,1319
27404,1121556,2,9,6,1,207586,215074,0,7,2016,81,36,216032,16,2,4,3937,1319
27404,147344,6,14,4,0,220496,230558,0,5,2015,161,32,24538,16,2,4,3937,1319
27404,1816907,6,0,4,0,244610,182976,81757,5,2006,0,32,129516,16,2,4,3937,1319
27404,557259,2,9,6,0,215775,228389,0,5,2013,161,89,63200,16,2,4,3937,1319
27404,1599062,2,0,6,0,269688,134352,55271,1,2002,124,89,191957,16,2,4,3937,1319
27404,1358823,2,0,6,0,231444,134352,28080,1,2002,124,89,191957,16,2,4,3937,1319
27404,1644525,6,16,11,0,261433,35360,0,3,2015,39,89,124585,16,2,4,3937,1319
27404,612897,6,14,4,1,230295,94556,6266,1,2006,0,89,13954,16,2,4,3937,1319
27404,672418,2,0,6,0,209920,134352,36002,1,2006,124,62,191957,16,2,4,3937,1319
27404,471076,2,0,6,0,134723,134352,36002,1,2008,124,62,191957,16,2,4,3937,1319
27404,375309,6,16,11,0,207307,0,0,7,2016,81,36,2825,16,2,4,3937,1319
27404,930123,6,0,11,0,243853,271614,1319,5,2016,161,5,49086,16,2,4,3937,1319
27404,987034,2,9,6,1,258554,0,0,4,2012,133,5,116633,16,2,4,3937,1319
27404,475544,2,0,6,1,173975,134352,36002,1,2016,124,62,191957,16,2,4,3937,1319
27404,373327,6,16,11,0,198716,0,0,7,2015,81,89,236190,16,2,4,3937,1319
27404,1250979,6,13,8,0,172512,253495,19932,1,2016,124,32,30005,16,2,4,3937,1319
27404,605118,6,0,1,0,174126,205727,0,7,2012,81,36,216032,16,2,4,3937,1319
27404,361572,6,0,1,0,204591,308017,0,7,2011,81,36,216032,16,2,4,3937,1319
27404,617284,6,0,1,1,195720,215074,0,7,2012,81,36,216032,16,2,4,3937,1319
27404,1086586,6,16,11,0,203755,0,74704,7,2016,81,36,201646,16,2,4,3937,1319
27404,1582104,6,16,11,0,255094,53630,93899,9,2012,118,89,152806,16,2,4,3937,1319
27404,1367328,6,16,11,0,261178,204109,0,9,1999,118,175,25573,16,2,4,3937,1319
27404,590319,6,16,11,0,199035,324049,58662,9,2000,118,89,6747,16,2,4,3937,1319
27404,2224156,6,0,1,0,199784,215074,0,7,2014,81,36,216032,16,2,4,3937,1319
27404,2145628,2,9,6,1,326922,181126,694,1,2006,0,89,232777,16,2,4,3937,1319
27404,1705480,6,16,11,0,219611,129523,17794,1,2011,124,89,207632,16,2,4,3937,1319
27404,1303518,2,9,6,1,227474,209332,40475,1,2006,0,89,232777,16,2,4,3937,1319
27404,1600012,6,16,11,0,198139,204815,54379,1,2006,0,89,182975,16,2,4,3937,1319
27404,1871339,6,16,11,0,210604,0,0,9,2003,118,89,165610,16,2,4,3937,1319
27404,338436,6,16,11,0,186340,288040,0,5,2007,161,87,143015,16,2,4,3937,1319
27404,896704,2,9,6,1,290586,106570,23260,1,2015,124,89,94283,16,2,4,3937,1319
27404,805314,6,14,4,0,223375,147794,0,5,2016,182,32,114491,16,2,4,3937,1319
27404,1491910,2,0,6,0,247118,134352,36002,1,2007,124,62,191957,16,2,4,3937,1319
27404,1476724,6,16,11,0,245551,0,0,7,2016,81,36,69779,16,2,4,3937,1319
27404,1696280,8,4,12,0,278256,24663,81702,1,2008,118,62,132997,16,2,4,3937,1319
27404,1296620,6,14,4,1,347846,218221,54797,1,2006,0,89,30541,16,2,4,3937,1319
27404,431560,6,16,11,1,219150,140173,104602,3,2014,39,89,73980,16,2,4,3937,1319
27404,1576744,8,4,12,0,269479,259070,111661,1,2000,124,89,223224,16,2,4,3937,1319
27404,274823,2,0,6,1,315350,134352,36002,1,2003,124,62,191957,16,2,4,3937,1319
27404,308053,8,4,12,0,263267,204728,34058,1,2011,124,0,70584,16,2,4,3937,1319
27404,112892,6,14,4,0,198243,0,0,5,2016,161,32,152159,16,2,4,3937,1319
27404,1044777,6,16,11,0,239072,103330,18629,7,2016,81,36,67420,16,2,4,3937,1319
27404,1109021,2,0,6,0,238550,134352,36002,1,2002,124,89,191957,16,2,4,3937,1319
27404,1649308,2,9,6,0,173087,0,0,4,2015,161,32,111767,16,2,4,3937,1319
27404,999562,6,16,11,0,201084,28059,0,1,2016,161,62,86484,16,2,4,3937,1319
27404,201235,6,14,4,0,285152,65772,93349,1,2011,124,89,87056,16,2,4,3937,1319
27404,1820328,8,4,12,0,313144,0,0,1,2008,124,89,184289,16,2,4,3937,1319
27404,767061,6,16,11,0,223085,0,0,7,2016,81,36,165266,16,2,4,3937,1319
27404,775677,2,9,6,0,272953,211148,91006,1,2006,0,89,232777,16,2,4,3937,1319
27404,374578,8,4,12,0,277890,223105,59973,1,2004,124,89,202199,16,2,4,3937,1319
27404,77558,8,4,12,0,299096,0,0,1,2006,0,89,237975,16,2,4,3937,1319
27404,45709,8,4,12,0,275539,140522,71519,8,2006,0,89,209992,16,2,4,3937,1319
27404,219142,6,16,11,0,158824,223705,125551,1,2016,124,62,175454,16,2,4,3937,1319
27404,2046726,2,9,6,1,237122,228956,0,5,2008,161,89,63914,16,2,4,3937,1319
27404,1620440,6,16,11,0,231920,0,0,9,2012,118,89,123926,16,2,4,3937,1319
27404,168652,6,16,11,0,273293,234293,33950,1,2016,118,89,197820,16,2,4,3937,1319
27404,334712,2,9,6,1,283951,207028,16646,1,2002,124,89,89049,16,2,4,3937,1319
27404,1930771,2,9,6,0,239955,184905,0,7,2012,81,36,121788,16,2,4,3937,1319
27404,1538927,2,9,6,0,195395,152582,0,7,2012,81,36,121788,16,2,4,3937,1319
27404,1413981,6,16,11,0,198191,148956,83456,7,2016,118,5,198110,16,2,4,3937,1319
27404,316282,6,16,11,0,260806,773,1084,7,2016,161,36,136149,16,2,4,3937,1319
27404,1566729,6,16,11,0,213263,0,0,7,2016,81,36,74473,16,2,4,3937,1319
27404,2244020,2,0,6,0,274808,134352,36002,1,2004,124,89,191957,16,2,4,3937,1319
27404,879920,6,16,11,1,233952,79247,112759,7,2016,81,165,135485,16,2,4,3937,1319
27404,2279903,6,16,11,0,196571,140521,22168,7,2015,124,89,227099,16,2,4,3937,1319
27404,1375205,2,9,6,1,235624,0,0,5,2012,133,5,116633,16,2,4,3937,1319
27404,1160466,6,16,11,0,267072,175443,20518,1,2016,124,62,185300,16,2,4,3937,1319
27404,795174,2,9,6,0,276062,122588,46137,1,2006,0,89,232777,16,2,4,3937,1319
27404,1572771,6,14,4,0,247849,351660,26641,1,2010,118,62,81967,16,2,4,3937,1319
27404,1881001,6,16,11,0,221100,150459,0,9,2009,118,175,132997,16,2,4,3937,1319
27404,1166559,6,16,11,0,223791,193981,0,5,2015,200,58,127992,16,2,4,3937,1319
27404,491698,6,16,11,0,210755,0,0,7,2016,81,36,29357,16,2,4,3937,1319
27404,18409,6,16,11,1,194246,0,0,7,2016,81,36,79897,16,2,4,3937,1319
27404,1297765,6,16,11,0,218279,0,0,7,2016,81,36,66066,16,2,4,3937,1319
27404,1865791,2,9,6,1,199134,215074,0,7,2016,81,36,216032,16,2,4,3937,1319
27404,574285,6,0,1,0,79546,0,0,7,2014,81,89,216032,16,2,4,3937,1319
27404,1931824,6,0,1,0,191428,0,0,7,2014,81,89,216032,16,2,4,3937,1319
27404,263212,2,9,6,0,231758,50439,21705,7,2012,81,36,73600,16,2,4,3937,1319
27404,2001314,6,16,11,0,206169,0,0,9,2002,118,89,132997,16,2,4,3937,1319
27404,1059317,2,9,6,1,244715,194040,121174,1,2014,124,89,7042,16,2,4,3937,1319
27404,843037,8,4,12,0,302393,0,0,1,1998,124,89,94735,16,2,4,3937,1319
27404,2142284,6,16,11,0,199471,351597,119999,1,2016,124,62,227280,16,2,4,3937,1319
27404,359780,2,9,6,0,200306,185739,92002,7,2012,81,89,73980,16,2,4,3937,1319
27404,480923,6,0,1,0,196719,215074,0,7,2015,81,36,216032,16,2,4,3937,1319
27404,715740,2,0,6,0,228623,134352,95260,1,2006,124,62,191957,16,2,4,3937,1319
27404,2134650,6,16,11,1,220636,358709,0,7,2013,81,89,16001,16,2,4,3937,1319
27404,2121835,6,16,11,0,186070,0,0,7,2016,81,172,22545,16,2,4,3937,1319
27404,882683,6,16,11,1,301087,360791,128136,7,2006,0,165,135485,16,2,4,3937,1319
27404,1275871,2,0,6,1,232803,134352,36002,1,2003,124,62,191957,16,2,4,3937,1319
27404,1131817,2,9,6,1,215510,0,0,5,2016,161,32,111767,16,2,4,3937,1319
27404,766926,2,9,6,1,186851,151035,0,7,2013,81,36,148669,16,2,4,3937,1319
27404,347779,6,16,11,0,215248,261498,111468,3,2015,39,89,212620,16,2,4,3937,1319
27404,1981251,6,16,11,0,239908,336454,59531,9,2016,118,175,123926,16,2,4,3937,1319
27404,764580,6,16,11,0,223655,96327,59531,9,2000,118,89,132997,16,2,4,3937,1319
27404,2135484,6,16,11,0,209769,313132,100561,9,2003,118,89,132997,16,2,4,3937,1319
27404,169153,2,0,6,0,221100,134352,36002,1,2014,124,62,191957,16,2,4,3937,1319
27404,1160986,6,16,11,1,228623,0,0,7,2011,161,165,113082,16,2,4,3937,1319
27404,1203351,8,4,12,0,299781,134352,62894,1,2010,124,62,191957,16,2,4,3937,1319
27404,1094166,6,16,11,0,202501,0,0,7,2016,81,36,5645,16,2,4,3937,1319
27404,1064612,6,16,11,0,256104,0,0,7,2016,81,165,5493,16,2,4,3937,1319
27404,1882425,6,16,11,0,214320,134391,128188,9,1998,118,89,153367,16,2,4,3937,1319
27404,2033072,2,9,6,0,232933,155197,0,5,2010,161,165,60298,16,2,4,3937,1319
27404,153255,6,16,11,0,203221,264317,0,7,2016,81,36,137293,16,2,4,3937,1319
27404,350530,6,16,11,1,269035,0,0,7,2006,0,165,135485,16,2,4,3937,1319
27404,1677618,6,16,11,0,286093,324673,0,9,2005,118,175,132997,16,2,4,3937,1319
27404,1034413,6,16,11,1,207621,0,0,7,2016,81,36,123902,16,2,4,3937,1319
27404,482120,8,4,12,0,324963,21819,111661,1,2008,124,89,223224,16,2,4,3937,1319
27404,1759280,2,9,6,1,173244,67315,86917,7,2012,81,36,80981,16,2,4,3937,1319
27404,1569956,6,16,11,0,243670,0,0,9,2005,118,89,239329,16,2,4,3937,1319
27404,120852,6,16,11,0,245315,128275,54192,1,2006,0,62,94479,16,2,4,3937,1319
27404,1570268,2,9,6,0,266750,0,0,5,2007,161,66,151601,16,2,4,3937,1319
27404,2229299,6,14,4,0,166217,0,0,5,2015,153,32,86455,16,2,4,3937,1319
27404,1984342,8,4,12,0,272169,0,0,1,2006,124,89,105565,16,2,4,3937,1319
27404,1507511,8,4,12,0,263209,0,0,1,2002,124,89,223224,16,2,4,3937,1319
27404,1099219,6,16,11,1,208875,95729,0,7,2009,81,89,148669,16,2,4,3937,1319
27404,1241551,8,4,12,0,289541,86771,2567,1,2006,124,89,47619,16,2,4,3937,1319
27404,1160234,6,16,11,0,279754,21866,0,9,2000,118,62,117784,16,2,4,3937,1319
27404,444110,6,14,4,0,219245,0,0,5,2016,161,32,152159,16,2,4,3937,1319
27404,1684491,2,9,6,1,249417,209332,40475,1,2006,0,89,232777,16,2,4,3937,1319
27404,1732627,6,13,8,1,247776,0,47848,1,2016,124,32,30005,16,2,4,3937,1319
27404,1043389,6,16,11,0,273031,293978,0,9,1994,118,175,153235,16,2,4,3937,1319
27404,716190,8,4,12,0,295172,254149,0,1,1997,124,175,92654,16,2,4,3937,1319
27404,2026991,6,16,11,1,282749,284259,0,1,2010,119,89,49499,16,2,4,3937,1319
27404,775173,2,9,6,0,210024,0,0,4,2014,161,32,111767,16,2,4,3937,1319
27404,36154,2,9,6,0,256000,0,0,4,2015,161,32,111767,16,2,4,3937,1319
27404,908386,6,16,11,0,176832,139588,108972,9,2009,118,175,48341,16,2,4,3937,1319
27404,1959688,2,9,6,1,289018,181126,694,1,2006,0,62,232777,16,2,4,3937,1319
27404,514070,2,9,6,1,256835,211148,62721,1,2006,0,89,232777,16,2,4,3937,1319
27404,659991,2,9,6,1,243565,185107,6248,1,2006,0,62,232777,16,2,4,3937,1319
27404,1687747,2,9,6,0,223817,90378,0,5,2012,161,5,27147,16,2,4,3937,1319
27404,575000,6,16,11,0,272692,151849,107765,3,2016,39,76,220545,16,2,4,3937,1319
27404,136163,6,16,11,0,192208,124376,48608,7,2014,128,36,165513,16,2,4,3937,1319
27404,338246,6,16,11,0,237818,353334,76466,9,2014,118,89,217963,16,2,4,3937,1319
27404,511753,6,14,4,0,239579,284406,69789,5,2015,111,150,138300,16,2,4,3937,1319
27404,2261835,6,16,11,1,226220,0,0,7,2016,81,165,126128,16,2,4,3937,1319
27404,1698284,6,16,11,0,231549,0,0,7,2016,81,36,23385,16,2,4,3937,1319
27404,1556595,6,16,11,0,219428,204119,33216,7,2007,81,136,17337,16,2,4,3937,1319
27404,1337639,8,4,12,0,246781,106579,0,1,2001,124,89,227736,16,2,4,3937,1319
27404,2093046,6,16,11,0,270790,0,0,9,2000,118,89,117784,16,2,4,3937,1319
27404,1886142,8,4,12,0,226115,0,0,1,1988,124,89,22368,16,2,4,3937,1319
27404,1881255,6,16,11,0,242207,83248,0,9,2010,118,175,132997,16,2,4,3937,1319
27404,584995,6,16,11,0,257578,315587,93059,9,1996,118,89,206536,16,2,4,3937,1319
27404,1598778,2,0,6,0,168124,134352,122792,1,2007,124,62,191957,16,2,4,3937,1319
27404,692475,6,16,11,0,199412,358046,0,7,2016,81,165,118634,16,2,4,3937,1319
27404,1884408,6,16,11,0,228310,225732,63646,10,2016,55,89,40652,16,2,4,3937,1319
27404,1623842,6,16,11,0,309382,257295,0,9,2004,118,175,153235,16,2,4,3937,1319
27404,1090529,6,16,11,0,211173,0,0,9,2001,118,89,132997,16,2,4,3937,1319
27404,1477687,6,16,11,0,251147,257099,16291,9,2012,118,89,115132,16,2,4,3937,1319
27404,1103561,6,16,11,0,278732,83248,0,9,2013,118,175,132997,16,2,4,3937,1319
27404,80216,6,16,11,0,262896,0,0,7,2016,81,36,124523,16,2,4,3937,1319
27404,22822,6,16,11,0,217965,0,0,7,2016,81,165,94260,16,2,4,3937,1319
27404,1895306,6,16,11,0,290713,93140,0,9,1999,118,89,129366,16,2,4,3937,1319
27404,975138,2,9,6,1,298198,253611,103797,5,1998,161,136,18525,16,2,4,3937,1319
27404,651536,6,16,11,1,220682,243947,90069,7,2014,124,89,135485,16,2,4,3937,1319
27404,838303,2,9,6,1,252447,55845,0,5,2014,200,89,104818,16,2,4,3937,1319
27404,854250,2,9,6,0,223878,268019,124418,5,2003,161,89,109817,16,2,4,3937,1319
27404,1381969,6,16,11,0,234997,0,0,7,2016,81,36,63870,16,2,4,3937,1319
27404,436139,6,16,11,0,215852,314880,0,7,2016,81,36,36415,16,2,4,3937,1319
27404,629039,6,16,11,0,207621,0,0,7,2016,81,165,71325,16,2,4,3937,1319
27404,1547346,6,16,11,1,230400,0,0,7,2010,124,89,196637,16,2,4,3937,1319
27404,1526334,2,9,6,1,215875,0,0,1,2011,124,165,135485,16,2,4,3937,1319
27404,1646279,2,9,6,0,229224,0,0,5,2014,161,32,111767,16,2,4,3937,1319
27404,916318,2,9,6,1,217652,271029,90353,10,2015,55,89,194673,16,2,4,3937,1319
27404,1546619,6,16,11,1,202919,206359,111018,7,2016,81,36,57369,16,2,4,3937,1319
27404,655574,6,16,11,0,241441,0,0,9,2006,0,89,132997,16,2,4,3937,1319
27404,2261379,2,9,6,0,268840,0,0,5,2011,161,5,128683,16,2,4,3937,1319
27404,1762991,6,14,4,0,229575,141867,73455,1,2006,0,89,188884,16,2,4,3937,1319
27404,2248336,2,9,6,1,293825,237457,64717,1,2006,0,89,232777,16,2,4,3937,1319
27404,1308996,6,16,11,1,193332,163855,104411,7,2006,0,165,135485,16,2,4,3937,1319
27404,1863155,2,9,6,0,249417,61445,87200,1,2006,0,89,232777,16,2,4,3937,1319
27404,338077,6,16,11,0,219324,0,0,7,2016,81,36,162797,16,2,4,3937,1319
27404,431559,6,16,11,0,280032,86102,0,9,2005,118,175,132997,16,2,4,3937,1319
27404,2085805,2,9,6,1,177888,30240,42981,1,2016,124,62,30005,16,2,4,3937,1319
27404,378772,6,0,1,0,209766,0,0,7,2014,81,89,216032,16,2,4,3937,1319
27404,352102,2,9,6,1,249939,190220,13615,1,2006,0,89,232777,16,2,4,3937,1319
27404,399880,6,16,11,0,300721,205111,0,9,2010,118,175,10786,16,2,4,3937,1319
27404,580289,6,16,11,0,270210,281464,13043,9,2016,118,89,209671,16,2,4,3937,1319
27404,67073,8,4,12,0,221100,300521,58620,1,2004,124,89,189425,16,2,4,3937,1319
27404,1183809,6,14,4,0,268748,325344,77751,1,2006,0,89,192849,16,2,4,3937,1319
27404,1924107,6,16,11,0,231456,290235,0,9,1999,118,175,16173,16,2,4,3937,1319
27404,2271235,6,16,11,0,288600,349414,0,9,1999,118,175,153235,16,2,4,3937,1319
27404,892882,6,16,11,0,316766,34268,42441,9,1993,118,89,25573,16,2,4,3937,1319
27404,311560,6,16,11,0,209920,0,108946,1,2006,0,89,167612,16,2,4,3937,1319
27404,740524,2,9,6,1,261955,211869,107721,1,2006,0,89,232777,16,2,4,3937,1319
27404,1229296,6,16,11,0,262269,211602,0,9,2009,118,175,132997,16,2,4,3937,1319
27404,1315144,6,16,11,0,243744,241337,106744,1,2014,124,89,125093,16,2,4,3937,1319
27404,1736744,6,0,1,0,222447,138279,0,7,2012,81,36,216032,16,2,4,3937,1319
27404,719938,6,16,11,1,195720,324210,76119,7,2006,0,89,135485,16,2,4,3937,1319
27404,905600,6,16,11,0,243252,306459,50881,1,2014,119,89,167612,16,2,4,3937,1319
27404,147828,6,16,11,0,249614,202627,10648,9,2010,118,89,184089,16,2,4,3937,1319
27404,1508692,6,14,4,0,190032,259834,0,5,2016,145,32,128360,16,2,4,3937,1319
27404,2118763,6,16,11,0,244738,62945,0,9,2016,118,175,132997,16,2,4,3937,1319
27404,407027,8,4,12,0,219951,128806,54943,1,2007,124,89,202024,16,2,4,3937,1319
27404,543202,6,16,11,1,205635,0,0,7,2012,81,36,73064,16,2,4,3937,1319
27404,100964,6,16,11,0,209351,341149,0,9,1998,118,175,153235,16,2,4,3937,1319
27404,701865,6,16,11,0,211673,150459,0,9,2008,118,175,20762,16,2,4,3937,1319
27404,2126782,8,4,12,0,203685,0,0,1,2003,124,89,237975,16,2,4,3937,1319
27404,812173,6,16,11,0,210390,261498,111468,3,2016,39,58,212620,16,2,4,3937,1319
27404,861808,8,4,12,0,249939,0,0,1,2007,124,89,127272,16,2,4,3937,1319
27404,2083668,2,9,6,1,258089,134352,36002,1,2010,124,62,191957,16,2,4,3937,1319
27404,951659,6,16,11,0,83173,219035,54254,1,2012,124,89,93075,16,2,4,3937,1319
27404,1907583,6,14,4,0,246282,282853,17242,1,2006,0,89,80914,16,2,4,3937,1319
27404,484762,6,16,11,0,322768,0,0,7,2016,81,36,169562,16,2,4,3937,1319
27404,2246868,6,16,11,1,206471,0,0,7,2016,81,36,59978,16,2,4,3937,1319
27404,172126,6,16,11,0,158360,345622,0,5,2015,141,5,135485,16,2,4,3937,1319
27404,230258,6,16,11,0,196963,31175,6620,1,2016,124,62,41485,16,2,4,3937,1319
27404,2275762,2,9,6,1,257567,181126,694,1,2006,0,62,232777,16,2,4,3937,1319
27404,928330,2,9,6,1,223503,24857,40475,1,2006,0,89,232777,16,2,4,3937,1319
27404,742568,6,16,11,0,221100,0,0,7,2016,81,66,48824,16,2,4,3937,1319
27404,1705704,6,16,11,0,234640,324049,26710,9,2004,118,89,6747,16,2,4,3937,1319
27404,1988013,2,9,6,1,260284,185107,6248,1,2006,0,89,232777,16,2,4,3937,1319
27404,931120,6,16,11,0,305005,168717,52985,5,2015,39,89,212620,16,2,4,3937,1319
27404,1858253,6,16,11,0,159555,0,0,7,2016,81,36,42984,16,2,4,3937,1319
27404,1665312,6,0,1,0,204904,206527,0,7,2011,81,36,216032,16,2,4,3937,1319
27404,1380689,6,16,11,0,212276,0,0,9,2000,118,89,148981,16,2,4,3937,1319
27404,1166398,2,9,6,0,230086,0,0,7,2012,81,36,169361,16,2,4,3937,1319
27404,2046689,6,16,11,0,176796,0,0,7,2016,81,165,124935,16,2,4,3937,1319
27404,1511008,6,14,4,1,238654,95851,8071,1,2014,119,89,43031,16,2,4,3937,1319
27404,1569013,6,16,11,0,315326,0,0,5,1979,161,30,108446,16,2,4,3937,1319
27404,1859700,2,9,6,0,195419,281374,0,5,2011,134,89,134299,16,2,4,3937,1319
27404,1447410,2,9,6,1,279510,20528,14304,1,2005,124,89,211785,16,2,4,3937,1319
27404,314813,2,9,6,0,193468,298629,0,5,2012,161,89,60298,16,2,4,3937,1319
27404,1194537,6,14,4,1,263000,34644,14756,1,2006,0,89,135485,16,2,4,3937,1319
27404,1366784,2,9,6,1,240744,51060,0,7,2010,81,89,148669,16,2,4,3937,1319
27404,408023,6,0,1,0,228832,98333,0,7,2011,81,36,216032,16,2,4,3937,1319
27404,677140,6,0,1,0,87771,314653,0,7,2011,81,36,216032,16,2,4,3937,1319
27404,1634068,6,16,11,0,247385,0,0,7,2013,81,89,118533,16,2,4,3937,1319
27404,1401229,6,16,11,0,291549,93140,0,9,1999,118,89,129366,16,2,4,3937,1319
27404,754850,2,9,6,0,211043,0,0,7,2012,81,36,48283,16,2,4,3937,1319
27404,1663482,6,16,11,0,324661,204109,0,9,1998,118,175,25573,16,2,4,3937,1319
27404,754138,2,9,6,0,233499,39820,0,7,2011,81,36,211137,16,2,4,3937,1319
27404,991364,6,16,11,0,216920,0,0,3,2006,0,89,11285,16,2,4,3937,1319
27404,795025,6,0,1,0,221146,308017,0,7,2012,81,36,216032,16,2,4,3937,1319
27404,128573,2,9,6,1,278987,0,0,5,2006,0,190,200880,16,2,4,3937,1319
